filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00056.au,0.31289952993392944,0.18993660807609558,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858,-81.1037368774414,129.10279846191406,-42.538536071777344,33.17805862426758,5.659307479858398,-6.40216588973999,-2.26505970954895,7.37270450592041,-18.71864128112793,2.500882387161255,3.7860159873962402,1.934638500213623,-10.066493034362793,0.9445498585700989,-3.5732059478759766,-6.16834831237793,-8.033390998840332,3.7758755683898926,-5.029608726501465,-0.853512704372406,classical
classical.00057.au,0.253792941570282,0.016777493059635162,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588,-367.16717529296875,112.84346008300781,-18.75543975830078,10.168411254882812,-1.6102495193481445,3.8075220584869385,0.9193491339683533,5.065091609954834,-5.365445137023926,-9.519146919250488,-8.49228286743164,-1.7849528789520264,1.2987914085388184,-3.8683454990386963,-2.637812376022339,-1.0534899234771729,-1.2715235948562622,-2.5035364627838135,-2.57247257232666,-4.062232494354248,classical
classical.00058.au,0.26569652557373047,0.029998525977134705,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863,-349.9776611328125,161.8329315185547,-3.3698089122772217,14.19218635559082,5.775283336639404,3.541689157485962,2.978593587875366,-7.105821132659912,-7.9215497970581055,-0.3594624996185303,2.8358874320983887,-2.4959776401519775,-6.779701232910156,-8.832050323486328,-6.674718379974365,-4.899662017822266,0.10075657069683075,4.259927272796631,5.100457668304443,2.6089818477630615,classical
classical.00059.au,0.2825867235660553,0.06916411221027374,1551.6471444255078,1651.3792059139419,2841.574484054518,0.09329951141640867,-197.13153076171875,137.37265014648438,-34.190147399902344,25.36375617980957,-5.278909206390381,-2.7750084400177,-9.495561599731445,-7.604076385498047,-7.649768352508545,-5.66342830657959,-4.382352828979492,-5.4338788986206055,-3.544794797897339,-5.669736862182617,-1.8894137144088745,-2.885262966156006,-3.4823248386383057,-4.024888515472412,-7.294773578643799,-4.2009406089782715,classical
classical.00060.au,0.3052443861961365,0.06876885890960693,1803.6217556700267,1898.059828714824,3366.512976489938,0.10401637782991487,-166.406494140625,122.12822723388672,-32.106510162353516,16.688762664794922,-5.39815092086792,-2.4800093173980713,-9.827960014343262,-4.900783538818359,-6.977220058441162,-4.570064544677734,-6.66029691696167,-5.492583751678467,-5.374863624572754,-4.963046550750732,-2.791459798812866,-3.1931629180908203,-4.082942485809326,-3.5459952354431152,-4.63145112991333,-1.1728308200836182,classical
classical.00061.au,0.28166982531547546,0.048188842833042145,1322.0264163532718,1590.2333285288778,2473.626708984375,0.07612614587364551,-274.4268493652344,148.37449645996094,-20.327089309692383,21.803085327148438,7.950626850128174,3.7862439155578613,-2.2295398712158203,-6.09759521484375,-5.630470275878906,-6.695998191833496,-5.915318965911865,-4.592368125915527,-1.5406103134155273,-3.0287368297576904,-4.697144985198975,-7.71500301361084,-7.212517261505127,-5.410750865936279,-5.246984958648682,-5.270150184631348,classical
classical.00062.au,0.3202247619628906,0.038956139236688614,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239,-305.3965148925781,135.92575073242188,-11.755875587463379,18.22289276123047,10.388239860534668,3.0167267322540283,-5.595541954040527,0.1451161801815033,-1.3488969802856445,-1.8679059743881226,-3.2071359157562256,-6.7403645515441895,-2.6928696632385254,-5.595527172088623,-4.521923542022705,-4.78302526473999,-5.370308876037598,-2.622150182723999,-5.8368096351623535,-6.928834915161133,classical
classical.00063.au,0.22677479684352875,0.020157426595687866,690.0759016323168,1357.9930358443887,749.0621371904025,0.036054203753869966,-465.8814392089844,180.2262725830078,56.66608810424805,11.020666122436523,5.836132526397705,0.7331541180610657,-3.9678006172180176,-5.889532566070557,-8.465917587280273,-9.788877487182617,-7.695054531097412,-3.257702112197876,-1.862362265586853,-4.015224933624268,-4.1080498695373535,-2.4733309745788574,-2.356454610824585,-2.9898898601531982,-3.218618392944336,-1.7083003520965576,classical
classical.00064.au,0.19892579317092896,0.012563468888401985,1118.1087949480986,1944.7963016880992,1873.613670514464,0.04229906395123839,-498.7295227050781,145.67489624023438,46.51984405517578,15.262436866760254,3.0609846115112305,-0.8312171697616577,-5.215124607086182,-6.201449871063232,-3.814042806625366,0.08368666470050812,2.7228128910064697,2.2210474014282227,0.23898768424987793,-0.4610762894153595,-0.8743076324462891,0.5857774615287781,3.283147096633911,2.3089983463287354,-2.5719666481018066,-4.819584846496582,classical
classical.00065.au,0.2071632742881775,0.029202889651060104,828.7544422717997,1325.839315786041,1013.4855382582721,0.047511806428986066,-421.72125244140625,172.8163299560547,28.094358444213867,-2.5743658542633057,-3.571014642715454,-4.860742568969727,-8.88990306854248,-10.700827598571777,-7.689228534698486,-7.9632720947265625,-7.3369927406311035,-2.720299005508423,-0.9207697510719299,-4.212186336517334,-8.420820236206055,-8.398377418518066,-4.1314496994018555,-0.4198785126209259,0.08586493879556656,-0.26202136278152466,classical
classical.00066.au,0.18703244626522064,0.03173135593533516,794.9184861016802,1295.689451584451,1007.277242465654,0.04503222958591331,-429.3462219238281,175.15426635742188,31.903709411621094,4.270010471343994,1.0521849393844604,-5.770809173583984,-9.479316711425781,-11.28205680847168,-10.581428527832031,-8.662842750549316,-6.334779262542725,-1.6808265447616577,0.8209653496742249,-0.18507814407348633,0.03162603825330734,0.20613300800323486,-1.8470324277877808,-4.420416355133057,-4.973250389099121,-4.604227542877197,classical
classical.00067.au,0.2673534154891968,0.03168778494000435,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.57598876953125,143.4252471923828,31.34383773803711,14.031339645385742,1.5243757963180542,-2.291031837463379,-6.4788899421691895,-8.102931022644043,-5.924818515777588,-4.462899208068848,-2.7833611965179443,-0.8094727396965027,-1.2081397771835327,-2.3808460235595703,-3.81032657623291,-3.5154004096984863,-2.712517738342285,-2.3857851028442383,0.6228237748146057,2.6675760746002197,classical
classical.00068.au,0.25727468729019165,0.05739738047122955,1559.7218519280827,1615.769538442078,2812.832991183727,0.09520237217008513,-234.39768981933594,130.26876831054688,-39.54861831665039,19.33803367614746,-6.7970170974731445,-5.126454830169678,-3.709482192993164,-4.035499572753906,-5.070611953735352,-1.3675259351730347,-7.7363600730896,-4.381911277770996,0.46524038910865784,0.7851371765136719,5.458493709564209,8.77755069732666,7.040208339691162,2.416229248046875,-2.306312322616577,-0.24226289987564087,classical
classical.00069.au,0.23666581511497498,0.02916662022471428,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113,-321.19683837890625,136.30560302734375,-28.31138038635254,31.041763305664062,0.5607439875602722,0.2235984206199646,0.6565991044044495,-1.3185240030288696,-0.04185153916478157,-0.420781672000885,-6.1937479972839355,-0.16091890633106232,-0.48144853115081787,-0.7482590079307556,7.478551864624023,10.980685234069824,7.842621326446533,4.329039573669434,2.9882171154022217,5.856142520904541,classical
classical.00070.au,0.24423931539058685,0.03191782906651497,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666,-321.18353271484375,134.5621337890625,-18.252363204956055,22.19075584411621,0.4240925908088684,-3.804539680480957,0.49306902289390564,-1.1445378065109253,-1.8977932929992676,-0.10311294347047806,-2.7554962635040283,0.5963898301124573,2.499060869216919,0.3093501329421997,1.6792691946029663,2.8844499588012695,2.08311128616333,1.1597692966461182,-2.392855405807495,-3.4089951515197754,classical
classical.00071.au,0.208112895488739,0.051705267280340195,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579,-269.66534423828125,136.48387145996094,-25.01259994506836,26.39068031311035,0.6757329106330872,-5.381545543670654,-1.120897650718689,-1.5107848644256592,-0.15594510734081268,-3.7792587280273438,-9.279790878295898,-3.1468191146850586,1.640977382659912,0.6762005686759949,1.8984605073928833,2.2312772274017334,-2.128316879272461,-3.663707971572876,-1.074120044708252,3.5301902294158936,classical
classical.00072.au,0.2794206440448761,0.02073151059448719,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468,-360.82177734375,138.99929809570312,-12.939265251159668,33.80575942993164,7.58608341217041,-1.7161154747009277,1.036665678024292,4.077864170074463,3.9335079193115234,0.9317126870155334,0.5042096972465515,4.684600353240967,3.343186855316162,-2.251255512237549,-1.8528677225112915,2.2150304317474365,1.7847877740859985,-1.5196735858917236,-3.2535207271575928,3.9989492893218994,classical
classical.00073.au,0.21632836759090424,0.043831586837768555,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.75274658203125,152.91249084472656,-27.590593338012695,16.318111419677734,-3.1567296981811523,-8.93361759185791,-5.425212860107422,-9.775880813598633,-7.109971523284912,0.29328012466430664,0.870354175567627,5.411911964416504,8.193733215332031,4.199891567230225,2.057260274887085,3.0330755710601807,-0.3866696059703827,-2.813875913619995,-2.904078483581543,1.3338028192520142,classical
classical.00074.au,0.23742620646953583,0.03729945421218872,1359.9053069250142,1572.4529174510183,2568.6178012529026,0.07211672189434984,-289.798583984375,143.90931701660156,-26.99605369567871,24.07006072998047,-1.1477431058883667,-6.297492980957031,-2.7453081607818604,-3.5285682678222656,-3.021367311477661,-3.1466314792633057,-7.257053852081299,-1.6843587160110474,3.078969717025757,2.6862642765045166,2.535048484802246,4.614130973815918,2.376673936843872,-1.2730499505996704,-3.541757822036743,-2.806386947631836,classical
classical.00075.au,0.21742144227027893,0.016483211889863014,1171.7185034773229,1466.9316446723103,2235.9031464662344,0.0608847414376935,-412.93780517578125,138.533203125,-19.267677307128906,34.15322494506836,8.963804244995117,-4.296085357666016,4.162108898162842,0.8861235976219177,3.07576847076416,0.1075349673628807,-4.061129570007324,3.7892730236053467,5.924253463745117,3.491832733154297,6.626801013946533,6.7462992668151855,2.4714715480804443,-1.8811593055725098,-0.06247207894921303,2.724355697631836,classical
classical.00076.au,0.26048311591148376,0.05885127931833267,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.58221435546875,149.783935546875,-28.870044708251953,28.259254455566406,-0.797158420085907,-3.927917003631592,-2.143702507019043,-4.342735767364502,-4.189805507659912,-3.443622350692749,-5.770773887634277,-0.1164705753326416,2.5182721614837646,0.6817654371261597,0.06846117973327637,1.7052761316299438,0.6521807909011841,1.4684151411056519,-1.8314073085784912,-6.244635105133057,classical
classical.00077.au,0.2190154492855072,0.016757212579250336,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313,-477.96844482421875,155.33990478515625,12.762506484985352,5.52070951461792,2.388046979904175,-10.645416259765625,-16.635927200317383,-12.535449028015137,-11.184639930725098,-9.376080513000488,-3.2170650959014893,-2.766592025756836,-6.466332912445068,-8.296723365783691,-7.0926079750061035,-7.475464344024658,-5.325729846954346,1.2610138654708862,1.8749834299087524,-1.6579993963241577,classical
classical.00078.au,0.2252119779586792,0.00663295853883028,715.1893204778103,1029.991545253697,1037.2853943437983,0.04129340109810371,-552.0640258789062,173.39869689941406,26.35576820373535,14.114611625671387,7.252554893493652,-7.0876545906066895,-5.856010913848877,-10.34017276763916,-11.0186185836792,-9.193638801574707,-8.826016426086426,-4.9292073249816895,-3.6504693031311035,-4.280855655670166,-3.4574968814849854,-4.820613861083984,-5.682528972625732,-6.550561904907227,-8.210965156555176,-6.453841686248779,classical
classical.00079.au,0.21762698888778687,0.018847767263650894,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.5572814941406,171.0271453857422,7.378995418548584,-3.129031181335449,0.7910538911819458,-11.140400886535645,-12.525169372558594,-6.894892692565918,-5.841103553771973,-8.446661949157715,-8.470934867858887,-8.330275535583496,-7.3735761642456055,-6.7333502769470215,-6.086331844329834,-7.057518005371094,-6.649797439575195,-4.2925872802734375,-4.405682563781738,-4.917366981506348,classical
classical.00080.au,0.4379093647003174,0.0052756136283278465,972.0335266926701,1615.1168674624225,1907.4134661317241,0.031537602191369966,-549.7890014648438,157.08477783203125,6.571027755737305,34.43964767456055,13.277487754821777,5.745883941650391,5.060513496398926,-3.0099284648895264,2.0607244968414307,3.0761260986328125,2.0137970447540283,3.240882158279419,5.669565200805664,5.704830646514893,3.6387441158294678,4.09025764465332,4.3297810554504395,3.3573901653289795,2.6227622032165527,1.6624794006347656,classical
classical.00081.au,0.26690372824668884,0.016525525599718094,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077,-374.7410888671875,153.85565185546875,-21.574737548828125,20.846500396728516,7.006253242492676,-3.9491426944732666,-2.5223045349121094,-2.808805465698242,-4.284175395965576,-4.506857872009277,-5.767223358154297,-4.262547016143799,-3.843053102493286,-4.578050136566162,-3.6347572803497314,-2.2924838066101074,-3.136094093322754,-0.2221476137638092,2.631096363067627,1.8191580772399902,classical
classical.00082.au,0.2827974259853363,0.04297604411840439,1415.0792102868577,1448.7435905958498,2489.5016129910023,0.08737929022349071,-264.036865234375,142.14724731445312,-51.360721588134766,5.033838272094727,-20.26250457763672,-17.130109786987305,-16.068241119384766,-20.306543350219727,-15.035512924194336,-9.732967376708984,-8.395367622375488,-11.77116584777832,-6.878544807434082,-4.600869178771973,-2.051570415496826,-2.3752875328063965,0.9644728899002075,3.0212674140930176,1.377956748008728,5.5532121658325195,classical
classical.00083.au,0.24466583132743835,0.041897475719451904,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669,-338.8257141113281,190.1980743408203,-16.329572677612305,3.691678285598755,-0.43897882103919983,-8.891756057739258,-10.386073112487793,-16.370458602905273,-13.287487030029297,-10.788422584533691,-8.645040512084961,-8.284629821777344,-4.6191253662109375,-3.7975733280181885,-4.546130657196045,-3.6572272777557373,-0.943703830242157,0.5422912240028381,-0.26284557580947876,-1.5603525638580322,classical
classical.00084.au,0.24549077451229095,0.021982315927743912,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994,-369.1842041015625,171.98699951171875,-27.298707962036133,6.032784461975098,-0.12254725396633148,-10.674321174621582,-11.914143562316895,-10.192112922668457,-11.358970642089844,-10.504354476928711,-8.37009334564209,-9.797995567321777,-5.051084518432617,-5.084385871887207,-3.0384416580200195,-1.7184574604034424,-1.8490897417068481,-2.2574777603149414,-1.273306965827942,-0.44116759300231934,classical
classical.00085.au,0.30965277552604675,0.0388885997235775,1525.619292996841,1588.1754674169515,2732.97514073989,0.09158788155476007,-246.1896209716797,149.44773864746094,-41.97700119018555,11.615732192993164,-10.285990715026855,-4.0137529373168945,-7.139347553253174,-10.134029388427734,-9.423483848571777,-7.170181751251221,-3.1502816677093506,-5.630423545837402,-2.5798816680908203,-4.521075248718262,-6.165346145629883,-4.9705491065979,-3.3465535640716553,-3.3452749252319336,-0.6728255152702332,0.22149908542633057,classical
classical.00086.au,0.3121577203273773,0.03152145817875862,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.4252014160156,159.58241271972656,-29.540637969970703,18.552221298217773,-9.88820743560791,-3.4242804050445557,-10.99208927154541,-9.775556564331055,-8.296185493469238,-4.247249603271484,-2.861833333969116,-5.974322319030762,-4.0221381187438965,-3.3484647274017334,-3.386721134185791,-1.8592888116836548,-0.44200602173805237,1.8984975814819336,-0.11611513048410416,-2.8168766498565674,classical
classical.00087.au,0.27443352341651917,0.021447382867336273,876.8756125963496,1108.440322119027,1457.2078551301277,0.051046554518188854,-393.00836181640625,190.79196166992188,-13.327969551086426,8.270544052124023,1.54557204246521,-11.07833480834961,-11.245770454406738,-14.003357887268066,-10.618871688842773,-9.392918586730957,-4.61481237411499,-10.068309783935547,-4.813955783843994,-1.7492965459823608,-4.676028251647949,-2.1284945011138916,1.019438624382019,1.3046859502792358,-0.15831008553504944,-1.414171814918518,classical
classical.00088.au,0.2941349148750305,0.028241822496056557,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.7755432128906,157.33685302734375,-37.354209899902344,15.771008491516113,-5.74981689453125,-4.45776891708374,-6.815904140472412,-10.737252235412598,-9.883399963378906,-8.153301239013672,-5.417673110961914,-7.837649345397949,-2.7320711612701416,-1.1082359552383423,1.6503441333770752,3.6421797275543213,3.0843684673309326,0.10920561850070953,-0.7951716780662537,-2.7380049228668213,classical
classical.00089.au,0.21731990575790405,0.03513949736952782,2423.3928713375903,1884.700007201696,4296.62401890238,0.16668644482875386,-301.9122009277344,57.52900695800781,-59.13264846801758,33.565345764160156,-20.884864807128906,17.74196434020996,-0.6434804201126099,49.018882751464844,19.129209518432617,27.08637809753418,-17.644947052001953,-0.27383488416671753,-3.749347686767578,18.16166114807129,9.959834098815918,11.609024047851562,11.279267311096191,15.379257202148438,-7.411045074462891,-5.853821277618408,classical
classical.00090.au,0.21581266820430756,0.023866184055805206,2172.340940607676,1883.2585657082157,4066.550410126016,0.151986231375774,-326.2809143066406,85.92119598388672,-42.987640380859375,31.841543197631836,-19.572505950927734,9.99443244934082,-16.45934295654297,10.003572463989258,-8.59538745880127,25.508464813232422,6.536586284637451,16.398616790771484,3.5058107376098633,9.58815860748291,5.921452522277832,9.285932540893555,9.96867561340332,9.201811790466309,2.8012003898620605,-5.379815578460693,classical
classical.00091.au,0.22373829782009125,0.04474571347236633,2192.798091164326,1911.9860367064261,4066.4670772965846,0.1524378537393576,-251.31344604492188,88.72515106201172,-41.76719284057617,37.91978454589844,-12.023972511291504,21.637849807739258,-5.85414457321167,25.72572898864746,-5.196482181549072,14.300962448120117,-7.561345100402832,10.469501495361328,-4.9211578369140625,5.283191680908203,0.30772683024406433,3.319733142852783,1.2613327503204346,4.767063140869141,-2.076303005218506,1.1289668083190918,classical
classical.00092.au,0.18116113543510437,0.0841551423072815,1807.4611780311013,1439.0265663567711,3071.923091168005,0.13095801385932662,-299.67181396484375,103.6690673828125,-27.648277282714844,51.020450592041016,12.291651725769043,16.507966995239258,-10.935731887817383,-0.8987041115760803,3.8393993377685547,12.95407772064209,-12.395877838134766,2.455284357070923,5.183694362640381,-0.7331940531730652,-0.6110288500785828,-1.1951186656951904,5.91866397857666,9.80974292755127,-2.6670446395874023,-3.084350109100342,classical
classical.00093.au,0.22694791853427887,0.08252697438001633,1623.8593881098134,1551.6274336122924,2732.316811387384,0.10825822670762383,-207.3462677001953,117.6016845703125,-41.39533996582031,13.248821258544922,-1.6777156591415405,15.51396656036377,-10.356034278869629,-1.8705036640167236,-12.746047019958496,7.013280391693115,-0.772161602973938,2.063638925552368,-8.267794609069824,-1.4698224067687988,-7.082921028137207,0.9357017278671265,-5.54082727432251,-8.498915672302246,-1.4860445261001587,5.382281303405762,classical
classical.00094.au,0.3690083622932434,0.013995526358485222,1424.0137458217046,1696.9385757982232,2927.3072989732486,0.07015490458107586,-385.7576599121094,128.638671875,-26.736024856567383,39.48350524902344,-2.176445960998535,16.7600040435791,-5.731489181518555,14.72189998626709,-3.0921151638031006,12.305301666259766,-5.894020080566406,2.7837798595428467,3.6714959144592285,10.918802261352539,10.53664493560791,9.914708137512207,6.107597351074219,3.530101776123047,-3.320011615753174,-3.6745707988739014,classical
classical.00095.au,0.22754520177841187,0.013565916568040848,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.60546875,89.83272552490234,-18.717683792114258,37.79848861694336,6.00816011428833,4.158117771148682,-1.9817752838134766,12.124464988708496,4.167507648468018,13.788768768310547,2.8244221210479736,5.887096881866455,6.128175258636475,8.144627571105957,12.357587814331055,7.093214988708496,2.4143645763397217,0.7841789126396179,-3.42136812210083,-0.7460983991622925,classical
classical.00096.au,0.2931424379348755,0.057000208646059036,1932.858343454793,1740.3550384062244,3573.061727517899,0.11752045339106038,-203.58714294433594,111.19833374023438,-51.52694320678711,39.475955963134766,-10.546442985534668,11.894380569458008,-13.180363655090332,15.112911224365234,-7.285829067230225,13.369072914123535,-7.301341533660889,3.8365478515625,-3.773128032684326,5.291515827178955,4.111486911773682,6.639013290405273,2.9932260513305664,3.5397496223449707,-3.361386775970459,-3.6823840141296387,classical
classical.00097.au,0.22232405841350555,0.03672708570957184,1494.1157444836929,1670.9244477348914,2780.841517965122,0.08592124915344428,-280.6950378417969,122.7286148071289,-14.389361381530762,26.8558349609375,1.3561701774597168,5.990098476409912,-13.104040145874023,3.374500036239624,-11.54533863067627,5.19952392578125,-1.0487468242645264,2.7539122104644775,0.05728078633546829,1.3524731397628784,1.5121089220046997,-2.217834949493408,0.7808486223220825,-3.965543031692505,-9.139270782470703,-6.930954933166504,classical
classical.00098.au,0.2899787127971649,0.029108962044119835,1953.0485341566473,1865.8487584368086,3780.6271390649185,0.1234924505369582,-287.49530029296875,101.73613739013672,-35.372745513916016,41.284488677978516,-12.74725341796875,17.288484573364258,-13.978458404541016,16.31230354309082,-5.600776195526123,13.664305686950684,-8.791640281677246,-0.05494250729680061,-13.77111530303955,6.479973793029785,6.705734729766846,6.984979152679443,7.033378601074219,8.392609596252441,-5.607799530029297,1.3788905143737793,classical
classical.00099.au,0.33386263251304626,0.01050262525677681,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279,-378.7244567871094,126.49417114257812,-18.81674575805664,42.886756896972656,-14.294650077819824,25.343915939331055,-14.648359298706055,18.69327163696289,-10.193096160888672,21.11294174194336,4.447902202606201,18.226377487182617,-10.275829315185547,8.955645561218262,1.210982084274292,6.280480861663818,2.5305845737457275,4.389194965362549,1.7050615549087524,9.986725807189941,classical
pop.00000.au,0.3896551728248596,0.1859186291694641,3421.991609687279,3409.8202952657143,7953.285240905573,0.12676680715460525,-94.52947998046875,55.65047073364258,29.27058982849121,27.063793182373047,20.072525024414062,1.1707584857940674,12.950006484985352,-0.7957632541656494,8.880044937133789,-0.6759680509567261,-5.340660572052002,2.217485189437866,-4.618740081787109,-0.9887731075286865,-1.4926825761795044,3.1318984031677246,2.524273157119751,4.109381675720215,9.1762113571167,4.733110427856445,pop
pop.00001.au,0.4129413664340973,0.26241371035575867,3702.9878687281407,3431.8058408654438,8073.092849778686,0.14947642039957432,-59.19768142700195,45.25197219848633,36.83773422241211,15.681740760803223,15.643534660339355,1.6820248365402222,7.307880401611328,8.8333101272583,5.848405838012695,8.018320083618164,-2.257629156112671,1.9094573259353638,-0.9208444952964783,0.03296085074543953,0.08709272742271423,-0.8329022526741028,5.581454753875732,3.830308198928833,5.57799768447876,4.9218034744262695,pop
pop.00002.au,0.4178297221660614,0.2152150422334671,3213.614161294748,3269.6752700348998,7424.096774169166,0.11886851780185759,-59.59366989135742,62.98097229003906,31.13754653930664,16.936275482177734,8.896949768066406,10.802464485168457,10.56423282623291,5.171700954437256,5.409763336181641,6.159843444824219,2.274726152420044,4.252082824707031,4.1220221519470215,5.728729724884033,5.064749240875244,5.6695332527160645,1.414350152015686,2.8177459239959717,-1.4015127420425415,-3.3749923706054688,pop
pop.00003.au,0.4099874198436737,0.12940086424350739,1837.1232438528277,2066.8898740394166,3670.894469270027,0.08535171367066563,-125.88905334472656,126.62519073486328,-23.190811157226562,36.23005676269531,20.963783264160156,-1.179524302482605,16.489362716674805,-3.6680610179901123,6.522494792938232,9.33733081817627,-6.408222675323486,3.8835244178771973,-7.945909023284912,2.0539488792419434,-2.3379387855529785,-1.4833298921585083,4.753721237182617,-3.514641523361206,4.894723892211914,-3.201470136642456,pop
pop.00004.au,0.38433775305747986,0.2112339287996292,2753.1754730445987,2861.3942500179373,5986.147135920569,0.12376304602844428,-20.881364822387695,83.23877716064453,5.044181823730469,16.371776580810547,9.408467292785645,-0.5604482889175415,4.052640914916992,6.207681655883789,9.121804237365723,5.865313529968262,-3.5056838989257812,-0.6374331116676331,-3.1726746559143066,1.5448379516601562,-0.9218054413795471,-2.961458206176758,-1.3291658163070679,-0.8670011758804321,0.6971095204353333,-1.7648980617523193,pop
pop.00005.au,0.32328465580940247,0.13958106935024261,2289.8225244711934,2435.7587190222143,4746.421299039764,0.10678053345104489,-113.61650848388672,90.02957153320312,-5.535826683044434,25.5955753326416,2.616612195968628,3.1858084201812744,1.1349040269851685,6.138381004333496,2.802691698074341,-1.865761637687683,-7.130451202392578,-3.4411606788635254,-5.912327766418457,-4.343137741088867,-4.946289539337158,-4.376622200012207,-3.313488721847534,-5.441469192504883,-0.5705595016479492,-2.177703857421875,pop
pop.00006.au,0.37462881207466125,0.09398271888494492,2125.267705090991,2673.801945534496,4978.811560474313,0.06769535785119969,-169.12222290039062,94.6483154296875,24.50824737548828,27.4209041595459,11.644342422485352,14.908937454223633,4.239871025085449,12.359824180603027,10.696877479553223,5.12988805770874,-0.33267486095428467,1.2545326948165894,-4.152501106262207,-3.1281814575195312,0.29503217339515686,-3.55159330368042,-2.806368112564087,-5.756839752197266,-5.214617729187012,-0.09605313092470169,pop
pop.00007.au,0.25157657265663147,0.08431392908096313,1968.4205121606221,2326.8357602879937,4127.1500436883225,0.08234492913119196,-224.42965698242188,107.3074722290039,-1.5676522254943848,13.869624137878418,8.125009536743164,-9.374604225158691,8.12318229675293,9.292530059814453,9.099503517150879,6.026834487915039,-6.651410102844238,2.0718085765838623,6.1987223625183105,8.333520889282227,7.580191612243652,2.06862473487854,4.557360649108887,1.2226595878601074,-1.6395728588104248,-3.712766647338867,pop
pop.00008.au,0.40385425090789795,0.19551539421081543,2885.067672495679,3009.8214510054945,6430.411116183726,0.1213038772252322,-52.50200653076172,74.02991485595703,12.758995056152344,24.491870880126953,21.09938621520996,1.9099169969558716,6.796228885650635,4.7285895347595215,8.408051490783691,8.245126724243164,-2.268526077270508,-1.207785964012146,-2.691103458404541,0.2612028419971466,-1.0596433877944946,-0.8425074815750122,-1.2492815256118774,-2.323699951171875,3.80995774269104,0.3067518174648285,pop
pop.00009.au,0.454810231924057,0.15971148014068604,3279.877315074988,3026.391117942676,6953.099622224507,0.17281943873355263,-35.27702713012695,61.24210739135742,14.066685676574707,28.67101287841797,4.330268859863281,-1.3555810451507568,-0.7924993634223938,5.127177715301514,5.358479976654053,1.2240726947784424,-7.257869243621826,-0.5188905596733093,0.21291840076446533,-1.294659972190857,-0.10562591999769211,-1.2458786964416504,-2.5284552574157715,0.5710326433181763,1.5694336891174316,-1.7248731851577759,pop
pop.00010.au,0.3779979646205902,0.18406355381011963,1901.3067652610666,2420.845769463947,4192.1163175128195,0.06621728666795666,-111.10797119140625,103.11099243164062,10.89672565460205,34.3448486328125,22.33899688720703,17.876333236694336,6.807190895080566,6.336710453033447,5.485635757446289,0.6219684481620789,0.3334771990776062,3.8183979988098145,2.0397305488586426,-5.525052547454834,1.207869529724121,0.4002019464969635,0.33100882172584534,1.6751185655593872,-4.055871963500977,-6.402560710906982,pop
pop.00011.au,0.2257031947374344,0.05581735447049141,2200.4873847499075,2579.6380440871876,4626.722022844911,0.08712532350522446,-240.6507568359375,97.12591552734375,0.41678914427757263,-0.2629493176937103,-10.474950790405273,-15.736808776855469,1.3963449001312256,-17.874141693115234,-9.088578224182129,-8.764898300170898,-14.264684677124023,-5.508787155151367,-8.373571395874023,-9.316733360290527,-3.170165538787842,1.7608283758163452,1.5825998783111572,5.6232991218566895,4.9599480628967285,3.7278127670288086,pop
pop.00012.au,0.3856891393661499,0.1642138957977295,2679.3029378260453,2661.809853535219,5533.833204334365,0.12593423471362228,-50.83481979370117,80.22024536132812,-9.297168731689453,20.297161102294922,12.111899375915527,6.790799617767334,6.28470516204834,3.4349324703216553,-3.9573304653167725,2.5739712715148926,-5.708436012268066,0.4813140332698822,-0.5771533250808716,-0.5872799754142761,-3.3960111141204834,-6.794487476348877,-5.52693510055542,-1.6323168277740479,-1.6055998802185059,-1.4991670846939087,pop
